,dataset,time,epochs,lr,weight_decay,train_loss,train_acc,test_loss,test_acc,seed,time_this_iter_s,should_checkpoint,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0,cifar10,50.72119309399932,1,0.3,0.0016666666666666,1.9275483568573,28.2,1.7331219419479371,37.13,1111,54.71204423904419,True,False,,,1,4f01a_00007,e9ef2a98b05347938748710d5eec9f94,2022-10-18_06-59-09,1666076349,54.71204423904419,72209,104-171-202-180,104.171.202.180,54.71204423904419,0,1,0.0054655075073242
1,cifar10,78.39984759299841,2,0.3,0.0016666666666666,1.417947886047363,47.468,1.6533170261383057,48.96,1111,27.707728147506717,True,False,,,2,4f01a_00007,e9ef2a98b05347938748710d5eec9f94,2022-10-18_06-59-37,1666076377,82.4197723865509,72209,104-171-202-180,104.171.202.180,82.4197723865509,0,2,0.0054655075073242
2,cifar10,127.0447220770002,3,0.3,0.0016666666666666,1.0548527941703796,62.11,1.2531301465034486,57.53,1111,48.66994762420654,True,False,,,3,4f01a_00007,e9ef2a98b05347938748710d5eec9f94,2022-10-18_07-00-25,1666076425,131.08972001075745,72209,104-171-202-180,104.171.202.180,131.08972001075745,0,3,0.0054655075073242
3,cifar10,154.63397487399925,4,0.3,0.0016666666666666,0.886413879737854,68.774,1.3968494358062744,55.46,1111,27.61421489715576,True,False,,,4,4f01a_00007,e9ef2a98b05347938748710d5eec9f94,2022-10-18_07-00-53,1666076453,158.7039349079132,72209,104-171-202-180,104.171.202.180,158.7039349079132,0,4,0.0054655075073242
4,cifar10,203.45570047,5,0.3,0.0016666666666666,0.77819015625,73.044,1.5543029088974,56.01,1111,48.84649991989136,True,False,,,5,4f01a_00007,e9ef2a98b05347938748710d5eec9f94,2022-10-18_07-01-42,1666076502,207.55043482780457,72209,104-171-202-180,104.171.202.180,207.55043482780457,0,5,0.0054655075073242
5,cifar10,230.6745522760029,6,0.3,0.0016666666666666,0.7214112585449218,74.942,1.5014457082748414,55.13,1111,27.243978023529053,True,False,,,6,4f01a_00007,e9ef2a98b05347938748710d5eec9f94,2022-10-18_07-02-09,1666076529,234.7944128513336,72209,104-171-202-180,104.171.202.180,234.7944128513336,0,6,0.0054655075073242
6,cifar10,278.2770698630011,7,0.3,0.0016666666666666,0.6764588565444947,76.688,0.8671974373817444,70.71,1111,47.62682008743286,True,False,,,7,4f01a_00007,e9ef2a98b05347938748710d5eec9f94,2022-10-18_07-02-57,1666076577,282.4212329387665,72209,104-171-202-180,104.171.202.180,282.4212329387665,0,7,0.0054655075073242
7,cifar10,302.9837297970007,8,0.3,0.0016666666666666,0.6485096920013428,77.808,1.2714982847213745,63.69,1111,24.73224377632141,True,False,,,8,4f01a_00007,e9ef2a98b05347938748710d5eec9f94,2022-10-18_07-03-21,1666076601,307.1534767150879,72209,104-171-202-180,104.171.202.180,307.1534767150879,0,8,0.0054655075073242
8,cifar10,352.0024550190028,9,0.3,0.0016666666666666,0.6240149120903015,78.38,0.8063748518943786,73.29,1111,49.04296541213989,True,False,,,9,4f01a_00007,e9ef2a98b05347938748710d5eec9f94,2022-10-18_07-04-10,1666076650,356.1964421272278,72209,104-171-202-180,104.171.202.180,356.1964421272278,0,9,0.0054655075073242
9,cifar10,379.3050814240014,10,0.3,0.0016666666666666,0.6082643530845642,79.05,1.0446236717224122,69.39,1111,27.32806921005249,True,False,,,10,4f01a_00007,e9ef2a98b05347938748710d5eec9f94,2022-10-18_07-04-38,1666076678,383.5245113372803,72209,104-171-202-180,104.171.202.180,383.5245113372803,0,10,0.0054655075073242
10,cifar10,428.3109260920028,11,0.3,0.0016666666666666,0.5915199073410035,79.7,1.139126474475861,62.27,1111,49.031123876571655,True,False,,,11,4f01a_00007,e9ef2a98b05347938748710d5eec9f94,2022-10-18_07-05-27,1666076727,432.55563521385193,72209,104-171-202-180,104.171.202.180,432.55563521385193,0,11,0.0054655075073242
11,cifar10,455.9537113850056,12,0.3,0.0016666666666666,0.5816740218162537,79.86,1.7716502840042114,52.14,1111,27.666332244873047,True,False,,,12,4f01a_00007,e9ef2a98b05347938748710d5eec9f94,2022-10-18_07-05-54,1666076754,460.221967458725,72209,104-171-202-180,104.171.202.180,460.221967458725,0,12,0.0054655075073242
12,cifar10,505.222153909006,13,0.3,0.0016666666666666,0.5762069877910614,80.278,0.9023170289039611,71.4,1111,49.293198585510254,True,False,,,13,4f01a_00007,e9ef2a98b05347938748710d5eec9f94,2022-10-18_07-06-44,1666076804,509.5151660442352,72209,104-171-202-180,104.171.202.180,509.5151660442352,0,13,0.0054655075073242
13,cifar10,532.695700695007,14,0.3,0.0016666666666666,0.5604968116760254,80.764,1.3294088415145875,60.76,1111,27.497609853744507,True,False,,,14,4f01a_00007,e9ef2a98b05347938748710d5eec9f94,2022-10-18_07-07-11,1666076831,537.0127758979797,72209,104-171-202-180,104.171.202.180,537.0127758979797,0,14,0.0054655075073242
14,cifar10,581.401370727006,15,0.3,0.0016666666666666,0.5509537644767761,81.044,1.2346678573608398,63.63,1111,48.72964119911194,True,False,,,15,4f01a_00007,e9ef2a98b05347938748710d5eec9f94,2022-10-18_07-08-00,1666076880,585.7424170970917,72209,104-171-202-180,104.171.202.180,585.7424170970917,0,15,0.0054655075073242
15,cifar10,609.1699550210069,16,0.3,0.0016666666666666,0.5405764881896973,81.544,0.8819189742088318,69.33,1111,27.792023420333862,True,False,,,16,4f01a_00007,e9ef2a98b05347938748710d5eec9f94,2022-10-18_07-08-28,1666076908,613.5344405174255,72209,104-171-202-180,104.171.202.180,613.5344405174255,0,16,0.0054655075073242
16,cifar10,658.6230038790054,17,0.3,0.0016666666666666,0.538259763584137,81.666,0.8535161155700683,72.6,1111,49.479565143585205,True,False,,,17,4f01a_00007,e9ef2a98b05347938748710d5eec9f94,2022-10-18_07-09-17,1666076957,663.0140056610107,72209,104-171-202-180,104.171.202.180,663.0140056610107,0,17,0.0054655075073242
17,cifar10,685.5810212390061,18,0.3,0.0016666666666666,0.527242278804779,81.844,1.0236338171958923,69.44,1111,26.983012676239014,True,False,,,18,4f01a_00007,e9ef2a98b05347938748710d5eec9f94,2022-10-18_07-09-44,1666076984,689.9970183372498,72209,104-171-202-180,104.171.202.180,689.9970183372498,0,18,0.0054655075073242
18,cifar10,735.557239727008,19,0.3,0.0016666666666666,0.526866009273529,81.888,1.115222827911377,66.62,1111,50.00081825256348,True,False,,,19,4f01a_00007,e9ef2a98b05347938748710d5eec9f94,2022-10-18_07-10-34,1666077034,739.9978365898132,72209,104-171-202-180,104.171.202.180,739.9978365898132,0,19,0.0054655075073242
19,cifar10,762.1433016120063,20,0.3,0.0016666666666666,0.5178156902313232,82.208,1.274531700706482,60.24,1111,26.609947681427,True,False,,,20,4f01a_00007,e9ef2a98b05347938748710d5eec9f94,2022-10-18_07-11-01,1666077061,766.6077842712402,72209,104-171-202-180,104.171.202.180,766.6077842712402,0,20,0.0054655075073242
20,cifar10,812.0013502860056,21,0.3,0.0016666666666666,0.5139668767547607,82.234,0.8663536820411682,72.26,1111,49.88287711143494,True,False,,,21,4f01a_00007,e9ef2a98b05347938748710d5eec9f94,2022-10-18_07-11-51,1666077111,816.4906613826752,72209,104-171-202-180,104.171.202.180,816.4906613826752,0,21,0.0054655075073242
21,cifar10,838.9309033830068,22,0.3,0.0016666666666666,0.5085818346214295,82.528,1.3292410068511964,62.68,1111,26.95353484153748,True,False,,,22,4f01a_00007,e9ef2a98b05347938748710d5eec9f94,2022-10-18_07-12-18,1666077138,843.4441962242126,72209,104-171-202-180,104.171.202.180,843.4441962242126,0,22,0.0054655075073242
22,cifar10,887.999724404006,23,0.3,0.0016666666666666,0.5046847123908996,82.774,0.9731169940948486,69.64,1111,49.094722270965576,True,False,,,23,4f01a_00007,e9ef2a98b05347938748710d5eec9f94,2022-10-18_07-13-07,1666077187,892.5389184951782,72209,104-171-202-180,104.171.202.180,892.5389184951782,0,23,0.0054655075073242
23,cifar10,914.9606537660038,24,0.3,0.0016666666666666,0.5009129797744751,82.816,0.7492402494430542,76.47,1111,26.985859870910645,True,False,,,24,4f01a_00007,e9ef2a98b05347938748710d5eec9f94,2022-10-18_07-13-34,1666077214,919.5247783660888,72209,104-171-202-180,104.171.202.180,919.5247783660888,0,24,0.0054655075073242
24,cifar10,964.8547444970064,25,0.3,0.0016666666666666,0.5002867022895813,82.86,0.7933209485054016,75.23,1111,49.92251467704773,True,False,,,25,4f01a_00007,e9ef2a98b05347938748710d5eec9f94,2022-10-18_07-14-24,1666077264,969.4472930431366,72209,104-171-202-180,104.171.202.180,969.4472930431366,0,25,0.0054655075073242
25,cifar10,991.349270929004,26,0.3,0.0016666666666666,0.4943392664337158,82.918,1.9957149070739744,56.0,1111,26.52048945426941,True,False,,,26,4f01a_00007,e9ef2a98b05347938748710d5eec9f94,2022-10-18_07-14-50,1666077290,995.967782497406,72209,104-171-202-180,104.171.202.180,995.967782497406,0,26,0.0054655075073242
26,cifar10,1040.5408471470037,27,0.3,0.0016666666666666,0.490981271686554,83.156,0.8824901571273803,73.27,1111,49.21684980392456,True,False,,,27,4f01a_00007,e9ef2a98b05347938748710d5eec9f94,2022-10-18_07-15-39,1666077339,1045.1846323013306,72209,104-171-202-180,104.171.202.180,1045.1846323013306,0,27,0.0054655075073242
27,cifar10,1067.4951066120047,28,0.3,0.0016666666666666,0.4840591798019409,83.446,2.427065977478027,45.89,1111,26.98081135749817,True,False,,,28,4f01a_00007,e9ef2a98b05347938748710d5eec9f94,2022-10-18_07-16-06,1666077366,1072.1654436588287,72209,104-171-202-180,104.171.202.180,1072.1654436588287,0,28,0.0054655075073242
28,cifar10,1117.108849668006,29,0.3,0.0016666666666666,0.4882654561042786,83.222,0.8777549549102783,73.89,1111,49.63924717903137,True,False,,,29,4f01a_00007,e9ef2a98b05347938748710d5eec9f94,2022-10-18_07-16-56,1666077416,1121.80469083786,72209,104-171-202-180,104.171.202.180,1121.80469083786,0,29,0.0054655075073242
29,cifar10,1144.197213312007,30,0.3,0.0016666666666666,0.4829836521625519,83.39,0.7939329127311706,74.38,1111,27.11390471458435,True,False,,,30,4f01a_00007,e9ef2a98b05347938748710d5eec9f94,2022-10-18_07-17-23,1666077443,1148.9185955524445,72209,104-171-202-180,104.171.202.180,1148.9185955524445,0,30,0.0054655075073242
