,times,train_loss,test_loss,train_acc,test_acc
0,23.2045126138255,697945.8641442057,688565.7222386205,0.0,0.0
1,10.255299882031977,409255.4068341823,407580.1737657545,0.0,0.0
2,10.61799517320469,299699.3374404284,299044.6701005917,0.0,0.0
3,10.55880168499425,204821.45748915736,202877.15339365398,0.0,0.0
4,10.380340998992324,157443.2374686712,155818.51229665632,0.0,0.0
5,12.038718305062503,129880.9255069569,127390.41755447215,0.0,0.0
6,10.43039998691529,108141.62696988106,106774.57041399572,0.0,0.0
7,10.112058599013835,87699.07072901458,87506.31638594263,0.0,0.0
8,9.710938992910087,69893.26228499282,69762.25435763922,0.0,0.0
9,9.84406148083508,59458.53325736838,59671.045595668846,0.0,0.0
10,10.008014254737645,53276.11590988249,53222.236453527425,0.0,0.0
11,9.599698091857135,47442.54415382279,47230.20063501951,0.0,0.0
12,10.544245134107769,42754.62847150376,42598.799665422106,0.0,0.0
13,9.225843634922057,37473.95999122065,37096.738877010976,0.0,0.0
14,9.215905075892806,33367.7674906861,33212.39374559198,0.0,0.0
15,9.322364675812423,30905.94298714694,30617.639703631936,0.0,0.0
16,9.298542641103268,28634.56595532073,28114.065783600443,0.0,0.0
17,9.687690626364201,25983.962646608314,25513.089438402054,0.0,0.0
18,9.334487768821418,24420.3266043576,23828.91052417832,0.0,0.0
19,10.037548685912043,23544.94313457259,22972.386291299386,0.0,0.0
20,9.981113343965262,22439.669890786605,22033.603500610676,0.0,0.0
21,9.913833918049932,21191.23875456133,20824.80374404371,0.0,0.0
22,9.684351177886128,20194.81464121084,19807.3792559999,0.0,0.0
23,9.45304869581014,19728.70154229374,19280.093709335415,0.0,0.0
24,9.91464972216636,18485.142506171436,18106.738405023276,0.0,0.0
25,10.590665454044938,17696.635762805818,17314.379744530608,0.0,0.0
26,9.727234470658004,16911.619145151362,16589.23296718832,0.0,0.0
27,9.511485017836094,16322.517137042465,16008.337114642327,0.0,0.0
28,9.875119259115309,16146.639450217097,15818.135605434423,0.0,0.0
29,9.829825530294329,15295.70310434182,14934.751126050902,0.0,0.0
30,10.489552039653063,14757.833752704475,14347.901721959684,0.0,0.0
31,9.626016396097839,14384.67304808489,13992.99564270242,0.0,0.0
32,9.63647389691323,14166.804667237702,13779.020287359417,0.0,0.0
33,9.435518654994667,13782.476128945767,13381.776961376625,0.0,0.0
34,9.854323444887996,13485.500778733605,13065.061167637587,0.0,0.0
35,9.442277777940035,13427.113247821704,12992.797610199703,0.0,0.0
36,9.252150627784431,13026.027778670446,12558.805959089132,0.0,0.0
37,10.484369958285242,12942.235578995977,12466.784264797665,0.0,0.0
38,10.56726827705279,12425.309925058675,11906.838370722717,0.0,0.0
39,10.123848936986178,12154.43482629175,11582.361207982765,0.0,0.0
