,times,train_loss,test_loss,train_acc,test_acc
0,50.2833053949289,1.2790397876628095,0.8202816242682478,0.0,0.0
1,53.229675183072686,0.3806800352212697,0.32760944792827285,0.0,0.0
2,54.231940276920795,0.317696227111937,0.14890565884299234,0.0,0.0
3,53.92797634191811,0.3095050254226644,0.22608718966332733,0.0,0.0
4,53.83527126396075,0.28890919174522445,0.15718057104097177,0.0,0.0
5,52.5972724580206,0.2754542597643459,0.21863184072048886,0.0,0.0
6,53.34942936478183,0.25624255700921694,0.15085402888150012,0.0,0.0
7,53.4614959503524,0.25136723554572143,0.22012528385502284,0.0,0.0
8,53.50372862396762,0.2303319239839594,0.1437424160307324,0.0,0.0
9,53.05496412422508,0.2214521878560366,0.1730950865848044,0.0,0.0
10,53.61048512207344,0.2150531030205132,0.14724562339615427,0.0,0.0
11,53.25176245905459,0.20376715836642675,0.1792290575577444,0.0,0.0
12,54.91944353841245,0.195355786944629,0.14277837522975345,0.0,0.0
13,53.09568536700681,0.19204220342224854,0.18960733040837288,0.0,0.0
14,53.89522448088974,0.17906704816250005,0.13900940390915417,0.0,0.0
15,53.90016727941111,0.17397730352579543,0.15938243255302134,0.0,0.0
16,53.79783246712759,0.17056740865190748,0.13113641394140207,0.0,0.0
17,53.98859130917117,0.1647558790700093,0.14932129878622485,0.0,0.0
18,52.92345928773284,0.1591423620461639,0.12816138330090615,0.0,0.0
19,53.53777529206127,0.15272073086106483,0.14613942982542902,0.0,0.0
20,53.24086426477879,0.14762924650926113,0.1276904693454792,0.0,0.0
21,54.41156700113788,0.14250996900970145,0.14355356630506544,0.0,0.0
22,53.652414245996624,0.13772088131038202,0.12751317003200358,0.0,0.0
23,54.356681670062244,0.13375526948297828,0.14075709887445986,0.0,0.0
24,53.469912983011454,0.12733252476182966,0.12186681283819865,0.0,0.0
25,54.43039000313729,0.12075167190935567,0.136728648364227,0.0,0.0
26,53.03253387240693,0.11306934229438012,0.11705507047984305,0.0,0.0
27,54.6544563411735,0.10366377265369356,0.13760807184708795,0.0,0.0
28,54.392345243133605,0.10243557110645263,0.12853280537225387,0.0,0.0
29,53.38844723813236,0.10107514341852827,0.14106927189551435,0.0,0.0
30,53.73121955804527,0.09903852720845821,0.12788881311282713,0.0,0.0
31,53.26000329386443,0.09785153655073395,0.1395398822508701,0.0,0.0
32,53.54325425019488,0.09701063769535834,0.12129087013999706,0.0,0.0
33,54.803459437098354,0.09506711019219102,0.13179410358754085,0.0,0.0
34,55.641425111331046,0.09426887815159626,0.12442248204805115,0.0,0.0
35,55.245483671780676,0.09347608711316421,0.13477865720474888,0.0,0.0
36,55.10818788036704,0.09297919154974014,0.1216719207053022,0.0,0.0
37,55.29609764786437,0.09165857528379334,0.13109132041135485,0.0,0.0
38,55.92634983314201,0.09095259043007112,0.12378471472396838,0.0,0.0
39,55.936120873782784,0.09042729661060103,0.1343636489904348,0.0,0.0
