,times,train_loss,test_loss,train_acc,test_acc
0,11.394137821160257,0.4480941800990357,0.45544307482034657,0.0,0.0
1,3.6422333605587482,0.445739939738578,0.4532550608260841,0.0,0.0
2,3.8162244521081448,0.41880434404472217,0.42624811537902624,0.0,0.0
3,3.858330288901925,0.405027425686637,0.4119480637194016,0.0,0.0
4,3.6465474730357528,0.3954905092861574,0.4017130558273079,0.0,0.0
5,3.66352626029402,0.3883815585204491,0.39389784611985584,0.0,0.0
6,3.8561982000246644,0.3821451308179652,0.3869799294099318,0.0,0.0
7,3.5872223898768425,0.3796490778191748,0.3846451366122908,0.0,0.0
8,3.674318284727633,0.3787941304952277,0.3837298414774652,0.0,0.0
9,3.761312331072986,0.3775926461519671,0.3827457766114848,0.0,0.0
10,3.5531062306836247,0.3764761976575037,0.38158225399809675,0.0,0.0
11,3.743710500188172,0.3757213634022884,0.38076190071115673,0.0,0.0
12,3.740961923263967,0.37492189045346447,0.37993729680231886,0.0,0.0
13,3.5620737615972757,0.3740997309337112,0.3789330585281599,0.0,0.0
14,3.766771202906966,0.37326260355240376,0.3783435865595914,0.0,0.0
15,3.7070399234071374,0.3731995632715693,0.37822461966916393,0.0,0.0
16,3.57920556422323,0.37251634319005295,0.37750993808001654,0.0,0.0
17,3.7831280352547765,0.3717079690413718,0.37685157353541626,0.0,0.0
18,3.667997661046684,0.37088267140798714,0.37591525141185805,0.0,0.0
19,3.587370046414435,0.3700035958501061,0.37496985287264023,0.0,0.0
20,3.846889715641737,0.36934158083430735,0.3745243946857188,0.0,0.0
21,3.5805628867819905,0.3687054050653016,0.37402018758684014,0.0,0.0
22,3.663610371761024,0.3686946560005646,0.37403413514554273,0.0,0.0
23,3.7832080898806453,0.36851040585303807,0.37394393604731013,0.0,0.0
24,3.6591950682923198,0.36797220403374997,0.3736949883313796,0.0,0.0
25,3.79472625721246,0.3675937935531929,0.3732311332729153,0.0,0.0
26,3.8369697565212846,0.3672150216538845,0.3729305165490984,0.0,0.0
27,3.581592060625553,0.366849151962161,0.3727164694019215,0.0,0.0
28,3.7249928824603558,0.366719491082105,0.3727665711171886,0.0,0.0
29,3.756556081585586,0.3666640375441876,0.372689387661141,0.0,0.0
30,3.557011030614376,0.36636326250842194,0.372567626838676,0.0,0.0
31,3.738467385992408,0.36603943995751337,0.37239043323782933,0.0,0.0
32,3.723936845548451,0.36560451290797574,0.3719737612010842,0.0,0.0
33,3.550070498138666,0.36529553676892473,0.3717140331095266,0.0,0.0
34,3.757023938000202,0.36519290720902564,0.3716010395910896,0.0,0.0
35,3.6908761290833354,0.3650135014258499,0.3715653697377706,0.0,0.0
36,3.5818066457286477,0.3650065497975568,0.371577960081573,0.0,0.0
37,3.9220490995794535,0.364785292041929,0.37140962629987984,0.0,0.0
38,3.667844801209867,0.3645973687796982,0.3713069947749977,0.0,0.0
39,3.578563464805484,0.3643977999209199,0.37132200259084047,0.0,0.0
