,times,train_loss,test_loss,train_acc,test_acc
0,5.268496701959521,3.8744747385311267,3.277601985860324,0.0,0.0
1,5.196193873882294,3.7282588453355845,3.0428255143845306,0.0,0.0
2,5.174020478036255,3.658889049152316,2.9379467152887693,0.0,0.0
3,5.286427627783269,3.550431765025765,2.7632854568134664,0.0,0.0
4,5.218922408763319,3.495530000984717,2.6869758590268638,0.0,0.0
5,5.202040244825184,3.448082327615017,2.6289736872633607,0.0,0.0
6,5.227896529715508,3.4071722586968876,2.585358766396094,0.0,0.0
7,5.253230897244066,3.335387452577958,2.4773230933639905,0.0,0.0
8,5.166858789045364,3.280514287775479,2.4027139709856193,0.0,0.0
9,5.211218251846731,3.237448111245422,2.3436747573340884,0.0,0.0
10,5.116648253053427,3.2089753885583683,2.316846782513878,0.0,0.0
11,5.292529492173344,3.1304741726276837,2.2064766711251576,0.0,0.0
12,5.208068306092173,2.9815519794128575,1.9909541605151295,0.0,0.0
13,5.326040264219046,2.948568613059765,1.9498229793961548,0.0,0.0
14,5.113088897895068,2.9145493915403136,1.9069410931468789,0.0,0.0
15,5.1763079590164125,2.884366907654368,1.8684807788377489,0.0,0.0
16,5.285480954218656,2.845026956684848,1.8051997914705784,0.0,0.0
17,5.1476041418500245,2.8216349078153167,1.7767715152369337,0.0,0.0
18,5.3020125245675445,2.792629730120404,1.7446685724457809,0.0,0.0
19,5.199294693302363,2.7031856270926338,1.56792429127129,0.0,0.0
20,5.244153606239706,2.686325769396425,1.5571061248582796,0.0,0.0
21,5.169294008985162,2.6662432285411337,1.5345092349736371,0.0,0.0
22,5.315078468993306,2.6450604760839926,1.5110555924207831,0.0,0.0
23,5.163393680937588,2.6255978651372733,1.4907311054854446,0.0,0.0
24,5.245785392820835,2.6076528299824964,1.4835836471487953,0.0,0.0
25,5.134459464810789,2.5889025288160945,1.4628066462844713,0.0,0.0
26,5.19100879970938,2.571455151732251,1.4473458166144955,0.0,0.0
27,5.291514355689287,2.554686226381398,1.4337830267078424,0.0,0.0
28,5.286164115183055,2.539583683632035,1.418215003891728,0.0,0.0
29,5.310644953977317,2.5171486289886422,1.3917529787418863,0.0,0.0
30,5.004573044832796,2.501959523745572,1.3790104455724417,0.0,0.0
31,4.958423838950694,2.487507093389463,1.3698547937321592,0.0,0.0
32,5.039225230924785,2.475701119459102,1.36559840001418,0.0,0.0
33,4.999062363989651,2.458970009394656,1.3441792279241325,0.0,0.0
34,5.07632361818105,2.4455069439514023,1.3392486328955366,0.0,0.0
35,4.9791005458682775,2.432952069882063,1.336238325379471,0.0,0.0
36,5.058346746023744,2.418128982434685,1.3303521476517262,0.0,0.0
37,5.003293471876532,2.405223034682,1.3217285193443378,0.0,0.0
38,5.041543256025761,2.3929867755281164,1.3104345978183924,0.0,0.0
39,5.010137482080609,2.379267613763769,1.2942824367672965,0.0,0.0
