,times,train_loss,test_loss,train_acc,test_acc
0,63.161806010175496,872176.5427554331,869071.6187853481,0.0,0.0
1,74.98350745625794,403140.9689215445,401810.59886855766,0.0,0.0
2,69.60955995507538,256482.57708620338,254877.45866670943,0.0,0.0
3,60.923056955914944,143796.12133789615,142040.11285266498,0.0,0.0
4,72.41128788888454,111758.53717296917,110667.51062518616,0.0,0.0
5,72.80973554309458,72325.6584024723,71705.5203735128,0.0,0.0
6,63.31584463594481,59255.14182759711,59170.16298449083,0.0,0.0
7,67.0922172171995,43619.17229533615,43129.25512185153,0.0,0.0
8,65.50832562195137,30486.618684605128,30061.56365605806,0.0,0.0
9,67.94368639215827,23189.550209156692,23017.41857869569,0.0,0.0
10,60.938701239880174,19061.350638554795,18845.46627628462,0.0,0.0
11,72.66083076316863,15428.274472661551,15266.575893629846,0.0,0.0
12,68.94211546098813,12450.169452890595,12166.778153319856,0.0,0.0
13,60.92168231215328,9921.049742160996,9805.288302374887,0.0,0.0
14,69.15397260105237,8959.659564818367,8748.546622294778,0.0,0.0
15,79.08772145118564,8078.504002327384,7878.086308905994,0.0,0.0
16,80.1951384791173,7357.457911869651,7175.732425827065,0.0,0.0
17,71.59364691609517,6969.900379915131,6776.544906151338,0.0,0.0
18,78.46266241325065,6428.806633700101,6263.721128532148,0.0,0.0
19,67.38824753370136,6046.3628314167945,5920.4593175965565,0.0,0.0
20,66.69468062510714,5767.077908710891,5610.418026852716,0.0,0.0
21,78.96552966814488,5135.524467861648,4979.265566907886,0.0,0.0
22,57.996218615211546,4676.746106665091,4525.365153047775,0.0,0.0
23,68.76128568965942,4255.105259214159,4136.554286729847,0.0,0.0
24,67.96085607679561,4024.2735844447593,3899.8095429169484,0.0,0.0
25,65.09243784099817,3731.0154754688474,3591.006951375744,0.0,0.0
26,62.93709925515577,3466.8285082504353,3356.0302178433153,0.0,0.0
27,66.06275919172913,3300.7141995343413,3202.062635105166,0.0,0.0
28,74.70477389683947,3111.4669960545075,3012.1606915705124,0.0,0.0
29,61.920051933731884,2970.4926426436405,2871.064411048362,0.0,0.0
30,67.39585317391902,2837.906367650966,2742.648658476414,0.0,0.0
31,68.80270189791918,2752.422498635751,2658.1249041015494,0.0,0.0
32,60.33247455628589,2688.4892991580723,2607.5118543361914,0.0,0.0
33,58.751032249070704,2582.1958072636403,2492.202959070965,0.0,0.0
34,64.40278762299567,2384.5131766118725,2301.070669920164,0.0,0.0
35,67.26115102227777,2290.6489741447454,2211.295225795366,0.0,0.0
36,63.9144842219539,2172.5877526683685,2098.2693855361654,0.0,0.0
37,65.51855362998322,2063.551085565889,1988.8050685384817,0.0,0.0
38,64.12575001968071,1993.2589549464687,1922.8474112700674,0.0,0.0
39,68.34210682380944,1924.911004199612,1855.412819312174,0.0,0.0
