,dataset,time,epochs,lr,weight_decay,train_loss,train_acc,test_loss,test_acc,seed,time_this_iter_s,should_checkpoint,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0,volkert,4.574118362739682,1,0.3,0.0016666666666666,1.7747946794641056,36.644657867070514,1.6574953965391677,42.316926770708285,1111,14.292469263076782,True,False,,,1,21b31_00007,16b244ec416f402b8aa1b8a3f1c053e0,2022-10-06_20-36-16,1665113776,14.292469263076782,3966921,soal-6.stanford.edu,171.67.195.136,14.292469263076782,0,1,0.0056872367858886
1,volkert,7.043553509749472,2,0.3,0.0016666666666666,1.691924061278008,40.126050420822274,1.8962983779853253,34.97684788200995,1111,3.377110958099365,True,False,,,2,21b31_00007,16b244ec416f402b8aa1b8a3f1c053e0,2022-10-06_20-36-19,1665113779,17.669580221176147,3966921,soal-6.stanford.edu,171.67.195.136,17.669580221176147,0,2,0.0056872367858886
2,volkert,11.09698843350634,3,0.3,0.0016666666666666,1.5358113650902736,45.4510375585345,1.810218525636137,41.51946492882868,1111,4.868359804153442,True,False,,,3,21b31_00007,16b244ec416f402b8aa1b8a3f1c053e0,2022-10-06_20-36-24,1665113784,22.53794002532959,3966921,soal-6.stanford.edu,171.67.195.136,22.53794002532959,0,3,0.0056872367858886
3,volkert,13.6168655003421,4,0.3,0.0016666666666666,1.5017597724798102,46.74369748684212,1.5409414595671165,43.182987480706565,1111,2.88541841506958,True,False,,,4,21b31_00007,16b244ec416f402b8aa1b8a3f1c053e0,2022-10-06_20-36-27,1665113787,25.42335844039917,3966921,soal-6.stanford.edu,171.67.195.136,25.42335844039917,0,4,0.0056872367858886
4,volkert,17.467135020066053,5,0.3,0.0016666666666666,1.384931890270637,50.89392900278833,1.3526133224457535,51.88646887326359,1111,4.620156288146973,True,False,,,5,21b31_00007,16b244ec416f402b8aa1b8a3f1c053e0,2022-10-06_20-36-32,1665113792,30.043514728546143,3966921,soal-6.stanford.edu,171.67.195.136,30.043514728546143,0,5,0.0056872367858886
5,volkert,20.131894948892292,6,0.3,0.0016666666666666,1.3681840920525992,51.25407305779455,1.4707451728211731,47.84771051277654,1111,3.1928019523620605,True,False,,,6,21b31_00007,16b244ec416f402b8aa1b8a3f1c053e0,2022-10-06_20-36-35,1665113795,33.2363166809082,3966921,soal-6.stanford.edu,171.67.195.136,33.2363166809082,0,6,0.0056872367858886
6,volkert,24.074197858106345,7,0.3,0.0016666666666666,1.3450221512048204,52.00222946844754,1.3834033180031395,50.37729377465272,1111,4.254878044128418,True,False,,,7,21b31_00007,16b244ec416f402b8aa1b8a3f1c053e0,2022-10-06_20-36-39,1665113799,37.49119472503662,3966921,soal-6.stanford.edu,171.67.195.136,37.49119472503662,0,7,0.0056872367858886
7,volkert,26.49712068680674,8,0.3,0.0016666666666666,1.319369355210553,52.94760761839962,1.4913187542781068,44.777911164465785,1111,2.682003974914551,True,False,,,8,21b31_00007,16b244ec416f402b8aa1b8a3f1c053e0,2022-10-06_20-36-42,1665113802,40.17319869995117,3966921,soal-6.stanford.edu,171.67.195.136,40.17319869995117,0,8,0.0056872367858886
8,volkert,30.218929127790037,9,0.3,0.0016666666666666,1.335804932830142,52.16729549093285,1.3024220142166605,52.78682901732122,1111,3.916419982910156,True,False,,,9,21b31_00007,16b244ec416f402b8aa1b8a3f1c053e0,2022-10-06_20-36-46,1665113806,44.08961868286133,3966921,soal-6.stanford.edu,171.67.195.136,44.08961868286133,0,9,0.0056872367858886
9,volkert,32.70030523650348,10,0.3,0.0016666666666666,1.3020225800937986,53.73863831770152,1.695422931061746,41.46801577773967,1111,2.77188491821289,True,False,,,10,21b31_00007,16b244ec416f402b8aa1b8a3f1c053e0,2022-10-06_20-36-49,1665113809,46.86150360107422,3966921,soal-6.stanford.edu,171.67.195.136,46.86150360107422,0,10,0.0056872367858886
