,dataset,time,epochs,lr,weight_decay,train_loss,train_acc,test_loss,test_acc,seed,time_this_iter_s,should_checkpoint,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0,cifar10,53.58522764593363,1,1.0,0.0005,2.651767418899536,15.32800000152588,2.316035035324097,13.95,1111,62.89304208755493,True,False,,,1,67cd9_00008,045a67f4e2d241bf9ea24ab8790f673f,2022-09-25_23-22-37,1664173357,62.89304208755493,1753011,soal-7.stanford.edu,171.67.195.137,62.89304208755493,0,1,0.0056548118591308
1,cifar10,107.11291960789822,2,1.0,0.0005,2.311205902786255,12.742,2.2872396156311035,14.31,1111,53.77077889442444,True,False,,,2,67cd9_00008,045a67f4e2d241bf9ea24ab8790f673f,2022-09-25_23-23-31,1664173411,116.66382098197936,1753011,soal-7.stanford.edu,171.67.195.137,116.66382098197936,0,2,0.0056548118591308
2,cifar10,163.06274019484408,3,1.0,0.0005,2.488251822357178,10.68,2.502366784286499,8.72,1111,56.15411043167114,True,False,,,3,67cd9_00008,045a67f4e2d241bf9ea24ab8790f673f,2022-09-25_23-24-27,1664173467,172.8179314136505,1753011,soal-7.stanford.edu,171.67.195.137,172.8179314136505,0,3,0.0056548118591308
3,cifar10,216.6343878258485,4,1.0,0.0005,2.340535201034546,10.168,2.3653876811981203,10.0,1111,53.82104516029358,True,False,,,4,67cd9_00008,045a67f4e2d241bf9ea24ab8790f673f,2022-09-25_23-25-21,1664173521,226.6389765739441,1753011,soal-7.stanford.edu,171.67.195.137,226.6389765739441,0,4,0.0056548118591308
4,cifar10,270.4972525257617,5,1.0,0.0005,2.3487076946258547,10.038,2.317126351547241,10.0,1111,54.05946612358093,True,False,,,5,67cd9_00008,045a67f4e2d241bf9ea24ab8790f673f,2022-09-25_23-26-15,1664173575,280.698442697525,1753011,soal-7.stanford.edu,171.67.195.137,280.698442697525,0,5,0.0056548118591308
5,cifar10,325.20360223879106,6,1.0,0.0005,2.349669079055786,10.06,2.3178707500457763,10.0,1111,54.9555344581604,True,False,,,6,67cd9_00008,045a67f4e2d241bf9ea24ab8790f673f,2022-09-25_23-27-10,1664173630,335.6539771556854,1753011,soal-7.stanford.edu,171.67.195.137,335.6539771556854,0,6,0.0056548118591308
6,cifar10,379.8232464517933,7,1.0,0.0005,2.3508045641326905,9.994,2.32362134513855,10.0,1111,54.83538341522217,True,False,,,7,67cd9_00008,045a67f4e2d241bf9ea24ab8790f673f,2022-09-25_23-28-05,1664173685,390.4893605709076,1753011,soal-7.stanford.edu,171.67.195.137,390.4893605709076,0,7,0.0056548118591308
7,cifar10,433.550299028866,8,1.0,0.0005,4.015573979568481,10.13,2.333960494995117,10.0,1111,53.93929195404053,True,False,,,8,67cd9_00008,045a67f4e2d241bf9ea24ab8790f673f,2022-09-25_23-28-59,1664173739,444.4286525249481,1753011,soal-7.stanford.edu,171.67.195.137,444.4286525249481,0,8,0.0056548118591308
8,cifar10,486.15124820475467,9,1.0,0.0005,2.358163530883789,10.048,2.3602770778656006,9.92,1111,52.97481846809387,True,False,,,9,67cd9_00008,045a67f4e2d241bf9ea24ab8790f673f,2022-09-25_23-29-52,1664173792,497.403470993042,1753011,soal-7.stanford.edu,171.67.195.137,497.403470993042,0,9,0.0056548118591308
9,cifar10,541.9441714377608,10,1.0,0.0005,2.342828310699463,9.926,2.381284997177124,10.0,1111,56.01926398277283,True,False,,,10,67cd9_00008,045a67f4e2d241bf9ea24ab8790f673f,2022-09-25_23-30-48,1664173848,553.4227349758148,1753011,soal-7.stanford.edu,171.67.195.137,553.4227349758148,0,10,0.0056548118591308
