,dataset,time,epochs,lr,weight_decay,train_loss,train_acc,test_loss,test_acc,seed,time_this_iter_s,should_checkpoint,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0,cifar10,45.10601664404385,1,0.0003,1.6666666666666667,1.908707364997864,32.808,1.5416713790893557,42.49,1111,50.875025272369385,True,False,,,1,ef4a6_00001,498617dfffdd46b6bf0ac765f0a379f0,2022-09-25_22-42-59,1664170979,50.875025272369385,2567239,soal-6.stanford.edu,171.67.195.136,50.875025272369385,0,1,0.005307912826538
1,cifar10,89.1809516241774,2,0.0003,1.6666666666666667,1.3830886381530765,49.97,1.3236215143203736,52.26,1111,44.36618399620056,True,False,,,2,ef4a6_00001,498617dfffdd46b6bf0ac765f0a379f0,2022-09-25_22-43-43,1664171023,95.24120926856996,2567239,soal-6.stanford.edu,171.67.195.136,95.24120926856996,0,2,0.005307912826538
2,cifar10,133.28712588432245,3,0.0003,1.6666666666666667,1.1886872184371948,57.752,1.109616061782837,60.14,1111,44.3748722076416,True,False,,,3,ef4a6_00001,498617dfffdd46b6bf0ac765f0a379f0,2022-09-25_22-44-27,1664171067,139.61608147621155,2567239,soal-6.stanford.edu,171.67.195.136,139.61608147621155,0,3,0.005307912826538
3,cifar10,177.45732063334435,4,0.0003,1.6666666666666667,1.07256722782135,62.564,1.0686904594421387,62.4,1111,44.38605213165283,True,False,,,4,ef4a6_00001,498617dfffdd46b6bf0ac765f0a379f0,2022-09-25_22-45-12,1664171112,184.0021336078644,2567239,soal-6.stanford.edu,171.67.195.136,184.0021336078644,0,4,0.005307912826538
4,cifar10,222.2446336594876,5,0.0003,1.6666666666666667,0.9910746231079102,66.078,1.0713435207366944,62.84,1111,45.01347470283508,True,False,,,5,ef4a6_00001,498617dfffdd46b6bf0ac765f0a379f0,2022-09-25_22-45-57,1664171157,229.01560831069943,2567239,soal-6.stanford.edu,171.67.195.136,229.01560831069943,0,5,0.005307912826538
5,cifar10,266.7648898854386,6,0.0003,1.6666666666666667,0.9091755011558532,69.372,1.027042460155487,63.86,1111,44.73990368843079,True,False,,,6,ef4a6_00001,498617dfffdd46b6bf0ac765f0a379f0,2022-09-25_22-46-41,1664171201,273.75551199913025,2567239,soal-6.stanford.edu,171.67.195.136,273.75551199913025,0,6,0.005307912826538
6,cifar10,310.67173944134265,7,0.0003,1.6666666666666667,0.8440549984550476,71.836,0.8825923477172851,69.69,1111,44.10422897338867,True,False,,,7,ef4a6_00001,498617dfffdd46b6bf0ac765f0a379f0,2022-09-25_22-47-26,1664171246,317.8597409725189,2567239,soal-6.stanford.edu,171.67.195.136,317.8597409725189,0,7,0.005307912826538
7,cifar10,355.08273310330696,8,0.0003,1.6666666666666667,0.7859167419242858,74.324,0.8236772413253785,72.25,1111,44.691115856170654,True,False,,,8,ef4a6_00001,498617dfffdd46b6bf0ac765f0a379f0,2022-09-25_22-48-10,1664171290,362.5508568286896,2567239,soal-6.stanford.edu,171.67.195.136,362.5508568286896,0,8,0.005307912826538
8,cifar10,399.2681836923584,9,0.0003,1.6666666666666667,0.7363485949325561,76.24,0.7177782444953918,76.08,1111,44.40388345718384,True,False,,,9,ef4a6_00001,498617dfffdd46b6bf0ac765f0a379f0,2022-09-25_22-48-55,1664171335,406.9547402858734,2567239,soal-6.stanford.edu,171.67.195.136,406.9547402858734,0,9,0.005307912826538
9,cifar10,443.43613678845577,10,0.0003,1.6666666666666667,0.707028653831482,77.204,0.846248609161377,71.78,1111,44.520718574523926,True,False,,,10,ef4a6_00001,498617dfffdd46b6bf0ac765f0a379f0,2022-09-25_22-49-39,1664171379,451.4754588603973,2567239,soal-6.stanford.edu,171.67.195.136,451.4754588603973,0,10,0.005307912826538
10,cifar10,487.1743717014324,11,0.0003,1.6666666666666667,0.6785477574157714,78.0,0.9932487297058106,66.85,1111,44.100008487701416,True,False,,,11,ef4a6_00001,498617dfffdd46b6bf0ac765f0a379f0,2022-09-25_22-50-23,1664171423,495.5754673480988,2567239,soal-6.stanford.edu,171.67.195.136,495.5754673480988,0,11,0.005307912826538
11,cifar10,531.0207611003425,12,0.0003,1.6666666666666667,0.6605865063858032,78.956,0.986856649684906,67.93,1111,44.03383731842041,True,False,,,12,ef4a6_00001,498617dfffdd46b6bf0ac765f0a379f0,2022-09-25_22-51-07,1664171467,539.6093046665192,2567239,soal-6.stanford.edu,171.67.195.136,539.6093046665192,0,12,0.005307912826538
12,cifar10,576.2990184323862,13,0.0003,1.6666666666666667,0.6455264988327026,79.356,0.7194061894416809,76.16,1111,45.50360679626465,True,False,,,13,ef4a6_00001,498617dfffdd46b6bf0ac765f0a379f0,2022-09-25_22-51-53,1664171513,585.1129114627838,2567239,soal-6.stanford.edu,171.67.195.136,585.1129114627838,0,13,0.005307912826538
