,dataset,time,epochs,lr,weight_decay,train_loss,train_acc,test_loss,test_acc,seed,time_this_iter_s,should_checkpoint,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
15,higgs,600.3833426954225,16,3.0,0.0001666666666666,0.516850187087059,73.963375,0.5136166481971741,74.0545,1111,37.700947284698486,True,False,,,16,c38fb_00009,7dcd6a1bd4e844539a1580100794a019,2022-10-03_20-11-28,1664853088,618.7625267505646,2491978,soal-6.stanford.edu,171.67.195.136,618.7625267505646,0,16,0.0067267417907714
16,higgs,639.7876232066192,17,3.0,0.0001666666666666,0.515905060710907,74.074875,0.5150367387962341,74.0685,1111,39.580561876297,True,False,,,17,c38fb_00009,7dcd6a1bd4e844539a1580100794a019,2022-10-03_20-12-08,1664853128,658.3430886268616,2491978,soal-6.stanford.edu,171.67.195.136,658.3430886268616,0,17,0.0067267417907714
17,higgs,676.9003231786191,18,3.0,0.0001666666666666,0.5151400581789016,74.1605,0.5170548554706573,73.763,1111,37.27769732475281,True,False,,,18,c38fb_00009,7dcd6a1bd4e844539a1580100794a019,2022-10-03_20-12-45,1664853165,695.6207859516144,2491978,soal-6.stanford.edu,171.67.195.136,695.6207859516144,0,18,0.0067267417907714
18,higgs,715.3329391246662,19,3.0,0.0001666666666666,0.5148491192197799,74.179875,0.5178119260787963,73.957,1111,38.59572792053223,True,False,,,19,c38fb_00009,7dcd6a1bd4e844539a1580100794a019,2022-10-03_20-13-24,1664853204,734.2165138721466,2491978,soal-6.stanford.edu,171.67.195.136,734.2165138721466,0,19,0.0067267417907714
19,higgs,752.5573351448402,20,3.0,0.0001666666666666,0.5143617262840271,74.152875,0.5148275065517426,74.176,1111,37.339232206344604,True,False,,,20,c38fb_00009,7dcd6a1bd4e844539a1580100794a019,2022-10-03_20-14-01,1664853241,771.5557460784912,2491978,soal-6.stanford.edu,171.67.195.136,771.5557460784912,0,20,0.0067267417907714
20,higgs,790.7478608191013,21,3.0,0.0001666666666666,0.5095321537399292,74.45825,0.5118611661720276,74.413,1111,38.31924629211426,True,False,,,21,c38fb_00009,7dcd6a1bd4e844539a1580100794a019,2022-10-03_20-14-40,1664853280,809.8749923706055,2491978,soal-6.stanford.edu,171.67.195.136,809.8749923706055,0,21,0.0067267417907714
21,higgs,828.2848487719893,22,3.0,0.0001666666666666,0.506547324962616,74.685,0.5079974418449402,74.5025,1111,37.64869689941406,True,False,,,22,c38fb_00009,7dcd6a1bd4e844539a1580100794a019,2022-10-03_20-15-17,1664853317,847.5236892700195,2491978,soal-6.stanford.edu,171.67.195.136,847.5236892700195,0,22,0.0067267417907714
22,higgs,867.2227899762802,23,3.0,0.0001666666666666,0.5037669848060607,74.84625,0.5097118609333038,74.487,1111,39.0545129776001,True,False,,,23,c38fb_00009,7dcd6a1bd4e844539a1580100794a019,2022-10-03_20-15-56,1664853356,886.5782022476196,2491978,soal-6.stanford.edu,171.67.195.136,886.5782022476196,0,23,0.0067267417907714
23,higgs,903.7809092844836,24,3.0,0.0001666666666666,0.5025170075082779,74.913625,0.5065316080284119,74.685,1111,36.67723345756531,True,False,,,24,c38fb_00009,7dcd6a1bd4e844539a1580100794a019,2022-10-03_20-16-33,1664853393,923.2554357051848,2491978,soal-6.stanford.edu,171.67.195.136,923.2554357051848,0,24,0.0067267417907714
24,higgs,941.357572041452,25,3.0,0.0001666666666666,0.5007035560846329,75.064875,0.505400331659317,74.6725,1111,37.73766565322876,True,False,,,25,c38fb_00009,7dcd6a1bd4e844539a1580100794a019,2022-10-03_20-17-11,1664853431,960.9931013584136,2491978,soal-6.stanford.edu,171.67.195.136,960.9931013584136,0,25,0.0067267417907714
25,higgs,977.4351295917296,26,3.0,0.0001666666666666,0.4996206340694427,75.094125,0.505211234292984,74.7775,1111,36.2122495174408,True,False,,,26,c38fb_00009,7dcd6a1bd4e844539a1580100794a019,2022-10-03_20-17-47,1664853467,997.2053508758544,2491978,soal-6.stanford.edu,171.67.195.136,997.2053508758544,0,26,0.0067267417907714
26,higgs,1015.5050961156376,27,3.0,0.0001666666666666,0.4989806343841553,75.1315,0.5028527137565613,74.9345,1111,38.17051410675049,True,False,,,27,c38fb_00009,7dcd6a1bd4e844539a1580100794a019,2022-10-03_20-18-25,1664853505,1035.375864982605,2491978,soal-6.stanford.edu,171.67.195.136,1035.375864982605,0,27,0.0067267417907714
27,higgs,1052.5701076202097,28,3.0,0.0001666666666666,0.4981679511547088,75.2005,0.5032694253635407,74.847,1111,37.16948127746582,True,False,,,28,c38fb_00009,7dcd6a1bd4e844539a1580100794a019,2022-10-03_20-19-02,1664853542,1072.5453462600708,2491978,soal-6.stanford.edu,171.67.195.136,1072.5453462600708,0,28,0.0067267417907714
28,higgs,1089.8496113084257,29,3.0,0.0001666666666666,0.4975392461252212,75.24975,0.5030921705532074,74.686,1111,37.38613390922546,True,False,,,29,c38fb_00009,7dcd6a1bd4e844539a1580100794a019,2022-10-03_20-19-40,1664853580,1109.9314801692965,2491978,soal-6.stanford.edu,171.67.195.136,1109.9314801692965,0,29,0.0067267417907714
29,higgs,1125.4753336161375,30,3.0,0.0001666666666666,0.4971299593687057,75.300125,0.5006606622219085,74.918,1111,35.72834277153015,True,False,,,30,c38fb_00009,7dcd6a1bd4e844539a1580100794a019,2022-10-03_20-20-15,1664853615,1145.6598229408264,2491978,soal-6.stanford.edu,171.67.195.136,1145.6598229408264,0,30,0.0067267417907714
