,dataset,time,epochs,lr,weight_decay,train_loss,train_acc,test_loss,test_acc,seed,time_this_iter_s,should_checkpoint,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0,volkert,3.802648876095191,1,0.0001,5.0,1.7596617217252808,37.67792832203333,1.66945868488283,41.87103412793689,1111,9.091476440429688,True,False,,,1,f9bfa_00000,6106648e28df48eaa49a719a17e199ac,2022-09-30_12-35-17,1664566517,9.091476440429688,841683,soal-6.stanford.edu,171.67.195.136,9.091476440429688,0,1,0.004723310470581
1,volkert,6.210958032170311,2,0.0001,5.0,1.670846842100313,41.06070999959345,1.9158993233254016,32.96175613102384,1111,2.7487881183624268,True,False,,,2,f9bfa_00000,6106648e28df48eaa49a719a17e199ac,2022-09-30_12-35-20,1664566520,11.840264558792114,841683,soal-6.stanford.edu,171.67.195.136,11.840264558792114,0,2,0.004723310470581
2,volkert,9.828642825130371,3,0.0001,5.0,1.5075022667273303,46.88518265233688,1.52254187876764,46.904476076144746,1111,3.862290382385254,True,False,,,3,f9bfa_00000,6106648e28df48eaa49a719a17e199ac,2022-09-30_12-35-24,1664566524,15.702554941177368,841683,soal-6.stanford.edu,171.67.195.136,15.702554941177368,0,3,0.004723310470581
3,volkert,12.317076886072757,4,0.0001,5.0,1.4299770343203504,49.386897618806174,1.478263718475508,45.46389984565255,1111,2.871086359024048,True,False,,,4,f9bfa_00000,6106648e28df48eaa49a719a17e199ac,2022-09-30_12-35-27,1664566527,18.573641300201416,841683,soal-6.stanford.edu,171.67.195.136,18.573641300201416,0,4,0.004723310470581
4,volkert,15.884687955025584,5,0.0001,5.0,1.3075039806465734,53.64860230198734,1.31375955016346,52.91545189504373,1111,3.844926118850708,True,False,,,5,f9bfa_00000,6106648e28df48eaa49a719a17e199ac,2022-09-30_12-35-31,1664566531,22.418567419052124,841683,soal-6.stanford.edu,171.67.195.136,22.418567419052124,0,5,0.004723310470581
5,volkert,18.85873766895384,6,0.0001,5.0,1.2808274349817137,54.48036358054313,1.3406868382273849,52.26376264791631,1111,3.3981387615203857,True,False,,,6,f9bfa_00000,6106648e28df48eaa49a719a17e199ac,2022-09-30_12-35-34,1664566534,25.81670618057251,841683,soal-6.stanford.edu,171.67.195.136,25.81670618057251,0,6,0.004723310470581
6,volkert,22.68042304506525,7,0.0001,5.0,1.2514211159385389,55.28854399164102,1.262734356496494,54.75904647573315,1111,4.220670700073242,True,False,,,7,f9bfa_00000,6106648e28df48eaa49a719a17e199ac,2022-09-30_12-35-38,1664566538,30.037376880645752,841683,soal-6.stanford.edu,171.67.195.136,30.037376880645752,0,7,0.004723310470581
7,volkert,25.37547745113261,8,0.0001,5.0,1.2322476711798196,55.75373006737921,1.2867204282893423,53.69576401989367,1111,2.89695143699646,True,False,,,8,f9bfa_00000,6106648e28df48eaa49a719a17e199ac,2022-09-30_12-35-41,1664566541,32.93432831764221,841683,soal-6.stanford.edu,171.67.195.136,32.93432831764221,0,8,0.004723310470581
8,volkert,29.05282935011201,9,0.0001,5.0,1.2076804490507294,56.85559938261019,1.2376829537656782,55.94237695078032,1111,3.953339338302612,True,False,,,9,f9bfa_00000,6106648e28df48eaa49a719a17e199ac,2022-09-30_12-35-45,1664566545,36.88766765594482,841683,soal-6.stanford.edu,171.67.195.136,36.88766765594482,0,9,0.004723310470581
9,volkert,31.634532916126773,10,0.0001,5.0,1.195983731834583,57.40653404611356,1.5527348438026445,43.82610186931915,1111,2.865771770477295,True,False,,,10,f9bfa_00000,6106648e28df48eaa49a719a17e199ac,2022-09-30_12-35-48,1664566548,39.75343942642212,841683,soal-6.stanford.edu,171.67.195.136,39.75343942642212,0,10,0.004723310470581
