,times,data_upd_times,test_loss,test_acc,eta
0,4793.208291718271,4446.80991042126,0.691452957281997,52.9014,0.3999999999999999
1,4819.321645040065,4471.582623232622,0.6914482960919257,52.9014,0.3999999999999999
2,4821.57817460876,4472.96663128864,0.6914374235505456,52.9014,0.3999999999999999
3,4855.663174541667,4505.7706072605215,0.6914224943652612,52.9014,0.3999999999999999
4,5196.262032679748,4836.181955778971,0.6914134903380125,52.9014,0.3999999999999999
5,5250.972513216082,4889.744753321633,0.6914129349204655,52.9014,0.3999999999999999
6,5142.44067689823,4783.343003144953,0.6914168438292351,52.9014,0.3999999999999999
7,5213.151418298949,4853.063028573524,0.6913828419190043,52.9014,0.3999999999999999
8,5137.017446566839,4779.379491212778,0.6913721935728783,52.9014,0.3999999999999999
9,5050.621409303974,4696.747152534779,0.6913668022366369,52.9014,0.3999999999999999
