,times,train_loss,test_loss,train_acc,test_acc
0,14.60511731216684,0.369123270053433,0.374879772789817,0.0,0.0
1,13.992933670990169,0.36596051950958547,0.37239927276436885,0.0,0.0
2,13.866784412413836,0.3641962041352483,0.3710835691790613,0.0,0.0
3,13.51686628907919,0.36318174556536054,0.37054610402585325,0.0,0.0
4,13.689678780268878,0.362686687074079,0.3701202160742691,0.0,0.0
5,13.080310735851526,0.36228852230247527,0.36989068689925536,0.0,0.0
6,12.596846661996096,0.36205908045433893,0.3695807000565263,0.0,0.0
7,12.841156328096986,0.3619365378957071,0.3694205701474891,0.0,0.0
8,11.946857585106045,0.3618469164469584,0.3693673203195946,0.0,0.0
9,11.908513579983264,0.3617838336428012,0.3692499899400083,0.0,0.0
10,13.708629111759365,0.361752693499676,0.36922495609644473,0.0,0.0
11,13.60692906472832,0.3617255819571251,0.36925463970569444,0.0,0.0
12,13.084339789114892,0.3617085296078572,0.36921568082124795,0.0,0.0
13,13.338415197096765,0.36169708161995184,0.36917243830656166,0.0,0.0
14,14.297458090353757,0.3616922175948557,0.36915489432272014,0.0,0.0
15,12.825904136989266,0.3616887669185717,0.3691663731989549,0.0,0.0
16,12.872184143867344,0.3616860441289333,0.3691645473583326,0.0,0.0
17,13.344646868295968,0.36168398962136644,0.36916187695766284,0.0,0.0
18,14.55957922199741,0.3616824200049688,0.3691683607958923,0.0,0.0
19,14.305259661283344,0.3616817515474067,0.3691649394839955,0.0,0.0
20,13.483750744257122,0.3616812481105222,0.3691644696549356,0.0,0.0
21,13.031021264381707,0.36168089476266363,0.369165874536023,0.0,0.0
22,12.671648663002998,0.36168075076355055,0.36916754163346804,0.0,0.0
23,12.563455780036747,0.36168063370585024,0.36916696753790146,0.0,0.0
24,14.60510531719774,0.36168055820109085,0.3691644976489325,0.0,0.0
25,13.422110741958022,0.36168048937489555,0.3691637339528554,0.0,0.0
26,13.693255426827818,0.3616804579850423,0.36916451099745545,0.0,0.0
27,15.77380764996633,0.36168043347048606,0.3691641378653715,0.0,0.0
28,13.46965702995658,0.36168042170489306,0.369165454110957,0.0,0.0
29,15.699965134263039,0.36168041361476133,0.3691645242387127,0.0,0.0
30,15.771480583120137,0.36168040920120764,0.3691649084498537,0.0,0.0
31,15.61090559605509,0.36168040593902123,0.3691645999934818,0.0,0.0
32,12.935686097014695,0.36168040302911675,0.36916453689469936,0.0,0.0
33,13.142281995620579,0.36168039820804543,0.3691646008901186,0.0,0.0
34,12.282008764799684,0.3616803964070935,0.3691645335519192,0.0,0.0
35,11.773884839843959,0.36168039533982943,0.3691645616562302,0.0,0.0
36,13.21452318225056,0.361680394302994,0.3691644582312,0.0,0.0
37,14.676669069100171,0.3616803936351315,0.36916421454144505,0.0,0.0
38,14.567527713719755,0.36168039334033547,0.3691640075058211,0.0,0.0
39,13.5853142128326,0.36168039319337064,0.36916400281245954,0.0,0.0
